,Unnamed: 0,variant,main_verb,determiner,noun,gerund,participle,latitude,longitude,weight
2295,96002,Y needs X Ved,want,the,coach,no value,removed,53.867794999999994,-1.9123580000000002,1.0
2296,96070,Y needs X to be Ved,want,the,bastards,no value,locked,51.347405,-2.977255,1.0
2297,96159,Y needs X Ved,need,the,volume,no value,turned,52.42224917349282,-0.7990910832369742,1.0
2298,96166,Y needs X Ved,wanted,the,no,no value,added,53.194262,-2.51967,1.0
2299,96265,Y needs X to be Ved,need,the,abuse,no value,shared,53.04304000000001,-2.9924939999999998,1.0
2300,96318,Y needs X Ved,want,the,lion,no value,killed,53.40837140000001,-2.9915726,1.0
2301,96396,Y needs X Ved,want,the,question,no value,changed,56.706922,-2.4661150000000003,1.0
2302,96448,Y needs X Ving,deserve,the,prem,playing,no value,51.5742447,0.4856781,1.0
2303,96538,Y needs X Ving,need,the,design,doing,no value,52.766404,-0.887126,1.0
2304,96616,Y needs X Ving,needs,the,whip,taking,no value,51.9496196797724,-0.270884089921751,1.0
2305,96702,Y needs X Ving,need,the,majority,doing,no value,52.193636,-2.221575,1.0
2306,96759,Y needs X to be Ved,want,the,goonies,no value,turned,51.5893581664941,-2.95468607203179,1.0
2307,96791,Y needs X Ving,needs,the,charter,removing,no value,52.95478320000001,-1.1581086,1.0
2308,96822,Y needs X Ving,needs,the,pressure,taking,no value,51.222491,1.401661,1.0
2309,96879,Y needs X Ving,deserves,the,stand,naming,no value,52.633584,-1.6910319999999999,1.0
2310,96955,Y needs X Ved,need,the,head,no value,checked,54.00368149999999,-6.3755138,1.0
2311,97034,Y needs X Ving,want,the,coach,removing,no value,53.4807593,-2.2426305,1.0
2312,97076,Y needs X Ving,needs,the,charter,taking,no value,52.95478320000001,-1.1581086,1.0
2313,97290,Y needs X Ving,need,the,original,sending,no value,54.95268000000001,-1.6034110000000001,1.0
2314,97291,Y needs X to be Ved,wants,the,law,no value,debated,51.4516523,-0.902918,1.0
2315,97293,Y needs X to be Ved,wants,the,bill,no value,debated,51.4516523,-0.902918,1.0
2316,97399,Y needs X Ved,wanted,the,bridge,no value,removed,51.565195182438536,-0.26314009219365603,1.0
2317,97449,Y needs X Ving,want,the,halls,clearing,no value,53.81750529999999,-3.0356748,1.0
2318,97468,Y needs X to be Ved,want,the,show,no value,sued,51.5073509,-0.12775830000000002,1.0
2319,97499,Y needs X Ving,needs,the,walls,painting,no value,51.57888666494119,-3.224692570131378,1.0
2320,97583,Y needs X Ved,wanted,the,legs,no value,ripped,51.5073509,-0.12775830000000002,1.0
2321,97588,Y needs X Ving,wanted,the,work,doing,no value,53.7676236,-0.3274198,1.0
2322,97636,Y needs X Ved,wanted,the,kitchen,no value,painted,50.999041,-0.106333,1.0
2323,97851,Y needs X Ving,need,the,soppy,ending,no value,51.43588716616869,-3.1858420711904163,1.0
2324,98007,Y needs X Ving,want,the,hottest,looking,no value,51.5073509,-0.12775830000000002,1.0
2325,98020,Y needs X to be Ved,wants,the,club,no value,given,53.09688116544877,-1.3833885750677801,1.0
2326,98044,Y needs X Ving,need,the,same,doing,no value,53.7676236,-0.3274198,1.0
2327,98151,Y needs X Ving,need,the,problem,sorting,no value,53.38362214687324,-1.456560781529749,1.0
2328,98163,Y needs X Ved,needs,the,money,no value,spent,51.5073509,-0.12775830000000002,1.0
2329,98406,Y needs X to be Ved,wants,the,uk,no value,ruled,51.5073509,-0.12775830000000002,1.0
2330,98442,Y needs X Ving,want,the,window,cleaning,no value,52.056736,1.14822,1.0
2331,98621,Y needs X Ving,want,the,paps,seeing,no value,53.45599815733223,-2.3312300661903067,1.0
2332,98622,Y needs X Ved,want,the,next,no value,related,53.96089418189269,-1.427840184813084,1.0
2333,98726,Y needs X Ving,need,the,head,testing,no value,53.763201,-2.70309,1.0
2334,98754,Y needs X to be Ved,want,the,rules,no value,broken,55.864237,-4.251806,1.0
2335,98858,Y needs X Ving,needs,the,head,looking,no value,54.881607652980364,-1.423628564562613,1.0
2336,98861,Y needs X Ving,want,the,format,changing,no value,53.40837140000001,-2.9915726,1.0
2337,98966,Y needs X Ving,need,the,heads,looking,no value,54.881607652980364,-1.423628564562613,1.0
2338,99068,Y needs X Ving,needed,the,blanks,filling,no value,53.95996510000001,-1.0872979,1.0
2339,99100,Y needs X Ved,want,the,nipples,no value,freed,50.84959668521344,-0.631561593478396,1.0
2340,99131,Y needs X Ved,want,the,game,no value,played,55.2082542,-2.0784138,1.0
2341,99179,Y needs X Ving,want,the,cameras,rolling,no value,53.34980529999999,-6.260309700000001,1.0
2342,99215,Y needs X Ved,needs,the,aircon,no value,turned,51.5073509,-0.12775830000000002,1.0
2343,99218,Y needs X to be Ved,need,the,tablets,no value,hidden,53.381129,-1.470085,1.0
2344,99235,Y needs X Ving,want,the,fairytale,ending,no value,55.012152639776,-3.4468680497761937,1.0
2345,99255,Y needs X to be Ved,want,the,trains,no value,cancelled,52.486243,-1.8904009999999998,1.0
2346,99291,Y needs X Ving,need,the,fb,laughing,no value,53.3727181,-3.073754,1.0
2347,99310,Y needs X Ving,want,the,irs,looking,no value,52.3277701752273,-0.611463085181287,1.0
2348,99354,Y needs X Ved,needs,the,same,no value,done,51.38544518372361,-0.252753593305613,1.0
2349,99395,Y needs X to be Ved,need,the,church,no value,transformed,52.406822,-1.519693,1.0
2350,99422,Y needs X Ving,need,the,licenses,taking,no value,53.7018191596294,-1.664671569583901,1.0
2351,99589,Y needs X Ving,need,the,weeds,clearing,no value,52.41191266935471,-1.5186510779627418,1.0
2352,99593,Y needs X Ved,want,the,tories,no value,booted,51.5073509,-0.12775830000000002,1.0
2353,99707,Y needs X Ving,need,the,phone,answering,no value,53.8007554,-1.5490774,1.0
2354,99778,Y needs X to be Ved,deserve,the,right,no value,forgotten,53.34980529999999,-6.260309700000001,1.0
2355,99786,Y needs X Ving,need,the,skills,starting,no value,55.953252,-3.1882669999999997,1.0
2356,99835,Y needs X to be Ved,want,the,award,no value,transferred,51.39431968525401,0.026299404614118997,1.0
2357,99848,Y needs X Ving,need,the,sound,recording,no value,52.729949,-1.110268,1.0
2358,99890,Y needs X Ving,want,the,healthy,eating,no value,52.057113187167595,1.1616633997559742,1.0
2359,99964,Y needs X Ved,want,the,rules,no value,changed,55.78320920000001,-3.9810968,1.0
2360,100083,Y needs X Ving,want,the,entire,starting,no value,53.381129,-1.470085,1.0
2361,100171,Y needs X to be Ved,want,the,club,no value,ended,51.5463526,-0.10875430000000001,1.0
2362,100231,Y needs X Ving,want,the,cash,refunding,no value,51.899603000000006,-1.1535898999999998,1.0
2363,100271,Y needs X to be Ved,wants,the,ball,no value,played,50.719164,-1.880769,1.0
2364,100278,Y needs X Ving,want,the,moment,capturing,no value,53.95996510000001,-1.0872979,1.0
2365,100374,Y needs X Ved,wants,the,deal,no value,done,53.06978465564267,-3.05209656320961,1.0
2366,100375,Y needs X Ved,need,the,account,no value,linked,53.86376665706069,-1.9086160669136882,1.0
2367,100416,Y needs X Ved,needed,the,fibre,no value,did,52.486243,-1.8904009999999998,1.0
2368,100448,Y needs X Ving,want,the,licenses,taking,no value,53.7018191596294,-1.664671569583901,1.0
2369,100545,Y needs X Ving,want,the,issue,resolving,no value,53.8007554,-1.5490774,1.0
2370,100571,Y needs X Ving,want,the,cunt,doing,no value,53.40019915774378,-2.326774066534629,1.0
2371,100728,Y needs X Ving,needs,the,gutters,cleaning,no value,50.84780469142617,0.460998898109147,1.0
2372,100849,Y needs X Ving,want,the,media,using,no value,52.7516798,0.4022963,1.0
2373,100932,Y needs X Ved,want,the,issues,no value,sorted,51.277283000000004,-0.8426549999999999,2.0
2374,100975,Y needs X to be Ved,want,the,role,no value,reincarnated,50.742267678880474,-1.8526065848436408,1.0
2375,101048,Y needs X Ving,need,the,obvious,stating,no value,52.242922799999995,0.7104931999999999,1.0
2376,101091,Y needs X Ving,need,the,league,placing,no value,51.46468568422318,-0.070603094239376,1.0
2377,101152,Y needs X Ving,need,the,engine,warning,no value,53.4807593,-2.2426305,1.0
2378,101162,Y needs X Ving,want,the,kids,playing,no value,54.66720162065664,-6.8135095296532775,1.0
2379,101255,Y needs X Ving,needs,the,seed,sucking,no value,51.961726,1.3512549999999999,1.0
2380,101255,Y needs X Ving,needs,the,seed,sucking,no value,52.205337,0.12181700000000001,1.0
2381,101255,Y needs X Ving,needs,the,seed,sucking,no value,54.77525,-1.5848520000000001,1.0
2382,101292,Y needs X Ved,wants,the,prisons,no value,reformed,51.0729874,-3.8918711000000004,1.0
2383,101299,Y needs X to be Ved,need,the,#prayers4haiti,no value,seen,51.5073509,-0.12775830000000002,1.0
2384,101342,Y needs X Ving,want,the,press,reporting,no value,52.707302899999995,-2.7553267999999997,1.0
2385,101366,Y needs X Ving,need,the,institutions,doing,no value,53.35490213361106,-6.247621039910087,1.0
2386,101372,Y needs X to be Ved,want,the,room,no value,distracted,53.35490213361106,-6.247621039910087,1.0
2387,101447,Y needs X Ved,wants,the,manager,no value,sacked,53.192565,-2.443833,1.0
2388,101636,Y needs X Ving,need,the,issue,resolving,no value,53.4807593,-2.2426305,1.0
2389,101636,Y needs X Ving,need,the,issue,resolving,no value,55.956476,-4.771983000000001,1.0
2390,101707,Y needs X Ving,want,the,window,cleaning,no value,52.2052973,0.1218195,1.0
2391,101760,Y needs X to be Ved,want,the,world,no value,given,50.74391267949184,-1.746065585634172,1.0
2392,101768,Y needs X Ved,wants,the,wab,no value,rushed,53.783524,-1.067189,1.0
2393,101806,Y needs X to be Ved,want,the,poor,no value,killed,51.5073509,-0.12775830000000002,1.0
2394,101857,Y needs X Ving,need,the,rules,explaining,no value,51.516520299999996,-0.1720661,1.0
2395,101900,Y needs X Ving,want,the,giant,killing,no value,51.5073509,-0.12775830000000002,1.0
2396,101909,Y needs X to be Ved,want,the,govt,no value,selected,52.138639399999995,-0.46677820000000003,1.0
2397,102021,Y needs X to be Ved,wants,the,usa,no value,allowed,56.47695163274154,-2.955044544937377,1.0
2398,102085,Y needs X Ving,want,the,portfolio,sending,no value,53.55263000000001,-1.479726,1.0
2399,102126,Y needs X Ved,need,the,door,no value,opened,51.490250438605315,-0.16692022635136902,1.0
2400,102161,Y needs X Ving,need,the,gif,moving,no value,51.5073509,-0.12775830000000002,1.0
2401,102184,Y needs X Ved,need,the,app,no value,installed,53.8007554,-1.5490774,1.0
2402,102189,Y needs X to be Ved,want,the,stigmatism,no value,lifted,54.90686899999999,-1.383801,1.0
2403,102313,Y needs X to be Ved,deserves,the,kids,no value,taken,51.62144,-3.9436459999999998,1.0
2404,102364,Y needs X Ving,want,the,reds,turning,no value,53.97541919619195,-1.56592100938393,1.0
2405,102393,Y needs X to be Ved,needs,the,game,no value,moved,52.49396616659272,-1.890640074770749,1.0
2406,102659,Y needs X Ved,want,the,waste,no value,taken,52.9918336,-6.9857281,1.0
2407,102666,Y needs X Ving,want,the,samsung,washing,no value,51.809782299999995,-0.2376744,1.0
2408,102673,Y needs X Ving,needs,the,badge,changing,no value,52.95478320000001,-1.1581086,1.0
2409,102677,Y needs X Ving,need,the,same,doing,no value,52.940231999999995,-0.802883,1.0
2410,102799,Y needs X Ving,deserve,the,most,punishing,no value,51.5073509,-0.12775830000000002,1.0
2411,102819,Y needs X to be Ved,need,the,mayor,no value,banned,53.40837140000001,-2.9915726,1.0
2412,102961,Y needs X Ving,need,the,one,explaining,no value,53.831915,-2.598802,1.0
2413,103152,Y needs X Ving,need,the,baby,looking,no value,54.3438243,-7.631533599999999,1.0
2414,103396,Y needs X to be Ved,wants,the,uk,no value,controlled,55.94566800000001,-3.9925339999999996,1.0
2415,103555,Y needs X Ving,wanted,the,greatest,viewing,no value,55.94319513486961,-3.203008046263737,1.0
2416,103875,Y needs X to be Ved,want,the,vote,no value,done,51.76958267396122,-1.4857820818326921,1.0
2417,103991,Y needs X Ved,wants,the,nhs,no value,scrapped,50.208385799999995,-5.4908864,1.0
2418,104021,Y needs X Ved,want,the,vote,no value,respected,53.99150279999999,-1.5412015,1.0
2419,104031,Y needs X Ving,want,the,excitement,leading,no value,52.9451889,-0.1601246,1.0
2420,104150,Y needs X Ving,want,the,bank,stopping,no value,53.4807593,-2.2426305,1.0
2421,104214,Y needs X to be Ved,need,the,studio,no value,finished,53.763225399999996,-2.7044052000000014,1.0
2422,104243,Y needs X Ving,deserves,the,fans,backing,no value,52.6775873,-2.4672611,1.0
2423,104297,Y needs X Ving,needs,the,railings,removing,no value,51.3810641,-2.3590167,1.0
2424,104309,Y needs X to be Ved,want,the,club,no value,used,51.386322,0.551438,1.0
2425,104405,Y needs X Ving,need,the,muslims,sending,no value,53.81750529999999,-3.0356748,1.0
2426,104415,Y needs X Ving,need,the,muslims,sending,no value,53.81750529999999,-3.0356748,1.0
2427,104512,Y needs X Ving,need,the,australis,tanning,no value,53.456952157913115,-2.233479566883483,1.0
2428,104523,Y needs X to be Ved,need,the,games,no value,given,51.5946799,-3.784097,1.0
2429,104759,Y needs X Ving,deserve,the,most,smashing,no value,51.5073509,-0.12775830000000002,1.0
2430,104770,Y needs X Ved,want,the,players,no value,integrated,51.5073509,-0.12775830000000002,1.0
2431,105003,Y needs X Ving,need,the,car,washing,no value,54.51829515583354,-1.362033067090564,1.0
2432,105106,Y needs X Ving,wants,the,player,wanting,no value,51.481581,-3.17909,1.0
2433,105135,Y needs X Ving,needs,the,shit,kicking,no value,52.76132717820058,0.41986740956958,1.0
2434,105204,Y needs X Ved,wants,the,case,no value,moved,53.40837140000001,-2.9915726,1.0
2435,105291,Y needs X Ving,needs,the,brightness,removing,no value,51.5073509,-0.12775830000000002,1.0
2436,105292,Y needs X Ving,wants,the,player,wanting,no value,51.481581,-3.17909,1.0
2437,105406,Y needs X Ved,want,the,situation,no value,sorted,51.5465063,-0.1058058,1.0
2438,105470,Y needs X to be Ved,deserves,the,right,no value,forgiven,53.75778015121679,-2.996767559803249,1.0
2439,105526,Y needs X Ved,need,the,connection,no value,sorted,51.454513,-2.58791,1.0
2440,105526,Y needs X Ved,need,the,connection,no value,sorted,53.4807593,-2.2426305,1.0
2441,105526,Y needs X Ved,need,the,connection,no value,sorted,53.5768647,-2.4282192000000005,1.0
2442,105559,Y needs X Ving,want,the,final,humiliating,no value,51.44051418303791,-0.30699559257628,1.0
2443,105580,Y needs X Ved,wants,the,backstop,no value,taken,54.597285,-5.93012,1.0
2444,105593,Y needs X to be Ved,want,the,question,no value,taken,54.654899300000004,-8.104096700000001,1.0
2445,105794,Y needs X to be Ved,want,the,kangaroo,no value,killed,53.1668658,-3.1418908,1.0
2446,105810,Y needs X Ving,want,the,chairman,releasing,no value,51.87867070000001,-0.4200255,1.0
2447,105956,Y needs X Ving,need,the,big,ruling,no value,53.40837140000001,-2.9915726,1.0
2448,106014,Y needs X Ving,want,the,whole,turning,no value,53.8007554,-1.5490774,1.0
2449,106049,Y needs X Ving,want,the,police,calling,no value,53.381129,-1.470085,1.0
2450,106387,Y needs X Ved,want,the,first,no value,signed,53.8007554,-1.5490774,1.0
2451,106405,Y needs X Ved,want,the,job,no value,done,52.240477,-0.9026559999999999,1.0
2452,106440,Y needs X Ving,want,the,ball,creating,no value,53.257282634773176,-6.1743980408873185,1.0
2453,106489,Y needs X Ved,want,the,billions,no value,offered,51.5073509,-0.12775830000000002,1.0
2454,106619,Y needs X Ved,want,the,deepkin,no value,done,50.71505,-1.987248,1.0
2455,106656,Y needs X to be Ved,deserve,the,best,no value,used,53.475303157088796,-2.349566065951336,1.0
2456,106701,Y needs X Ved,needs,the,same,no value,done,55.847258,-4.440114,1.0
2457,106748,Y needs X Ved,want,the,charge,no value,removed,51.5073509,-0.12775830000000002,1.0
2458,106762,Y needs X Ved,wanted,the,tickets,no value,sent,51.5073509,-0.12775830000000002,1.0
2459,106770,Y needs X Ving,want,the,government,taking,no value,51.52810274393683,-0.14254964092979502,1.0
2460,106808,Y needs X Ved,wanted,the,picture,no value,taken,51.578829,-3.218134,1.0
2461,106919,Y needs X to be Ved,want,the,act,no value,amended,55.858302128951905,-4.241751039861819,1.0
2462,107158,Y needs X Ving,wants,the,same,doing,no value,52.940231999999995,-0.802883,1.0
2463,107575,Y needs X Ved,need,the,volume,no value,turned,54.668030126518744,-5.916399535327606,1.0
2464,107636,Y needs X to be Ved,want,the,contract,no value,taken,53.46017664881414,-2.2891318647412984,1.0
2465,107703,Y needs X Ving,deserve,the,respect,considering,no value,55.932291000000006,-4.679807,1.0
2466,107710,Y needs X to be Ved,need,the,tickets,no value,printed,53.4807593,-2.2426305,1.0
2467,107722,Y needs X Ving,needs,the,same,doing,no value,51.461741682642895,-0.350692092122028,1.0
2468,107917,Y needs X Ving,needs,the,taste,slapping,no value,52.95478320000001,-1.1581086,1.0
2469,108114,Y needs X Ving,wants,the,same,doing,no value,53.230688,-0.540579,1.0
2470,108124,Y needs X Ved,needs,the,first,no value,deleted,51.5073509,-0.12775830000000002,1.0
2471,108140,Y needs X Ving,wants,the,uk,sorting,no value,55.1325802,-6.664610300000001,1.0
2472,108254,Y needs X to be Ved,wants,the,show,no value,cancelled,51.898514299999995,-8.4756035,1.0
2473,108397,Y needs X Ving,want,the,government,moving,no value,51.146465899999995,0.8750190000000001,1.0
2474,108404,Y needs X Ving,need,the,gap,filling,no value,52.406822,-1.519693,1.0
2475,108414,Y needs X Ving,need,the,free,advertising,no value,51.685034,0.002723,2.0
2476,108508,Y needs X Ving,need,the,bodywork,looking,no value,53.6267995333058,-1.4166884003295759,1.0
2477,108621,Y needs X Ving,deserve,the,contract,taking,no value,52.486243,-1.8904009999999998,1.0
2478,108633,Y needs X to be Ved,want,the,chance,no value,sent,51.5073509,-0.12775830000000002,1.0
2479,108747,Y needs X Ved,need,the,work,no value,done,51.441884,0.370759,1.0
2480,108752,Y needs X to be Ved,want,the,story,no value,covered,51.5073509,-0.12775830000000002,1.0
2481,109139,Y needs X Ved,wants,the,system,no value,changed,51.4542645,-0.9781303,1.0
2482,109213,Y needs X Ving,needs,the,right,coaching,no value,51.5465063,-0.1058058,1.0
2483,109278,Y needs X Ving,need,the,death,stranding,no value,55.864237,-4.251806,1.0
2484,109306,Y needs X to be Ved,needed,the,trains,no value,cancelled,51.4542645,-0.9781303,1.0
2485,109306,Y needs X to be Ved,needed,the,trains,no value,cancelled,51.5073509,-0.12775830000000002,1.0
2486,109351,Y needs X Ving,need,the,win,shocking,no value,53.34980529999999,-6.260309700000001,2.0
2487,109410,Y needs X Ved,wants,the,deal,no value,done,51.656991,-3.805476,1.0
2488,109447,Y needs X Ved,want,the,crowd,no value,moved,51.80043568886825,1.1554313982913798,1.0
2489,109504,Y needs X to be Ved,wants,the,news,no value,controlled,53.309302,-1.122745,1.0
2490,109599,Y needs X Ved,need,the,game,no value,moved,52.76064315547118,-3.432186062214794,1.0
2491,109619,Y needs X to be Ved,want,the,monarch,no value,replaced,51.5073509,-0.12775830000000002,1.0
2492,109644,Y needs X Ving,need,the,personal,sorting,no value,51.541589,-2.414323,1.0
2493,109724,Y needs X Ving,need,the,personal,sorting,no value,51.541589,-2.414323,1.0
2494,109745,Y needs X Ved,need,the,toxicity,no value,drained,53.40837140000001,-2.9915726,1.0
2495,109802,Y needs X Ving,need,the,defence,sorting,no value,53.40837140000001,-2.9915726,1.0
2496,109898,Y needs X Ving,want,the,clip,playing,no value,54.57063829999999,-1.2352416000000002,1.0
2497,109997,Y needs X to be Ved,wanted,the,report,no value,written,52.06999968684682,1.1200004001533992,1.0
2498,109998,Y needs X Ved,need,the,laces,no value,tied,54.574227,-1.234956,1.0
2499,110379,Y needs X Ved,want,the,buffet,no value,delivered,50.3754565,-4.1426565,1.0
2500,110380,Y needs X Ving,want,the,state,dictating,no value,55.864237,-4.251806,1.0
2501,110422,Y needs X to be Ved,want,the,growers,no value,valued,54.27512816307191,-0.41637907534342794,1.0
2502,110435,Y needs X to be Ved,wants,the,process,no value,recognised,51.5742447,0.4856781,1.0
2503,110489,Y needs X Ving,wanted,the,tv,turning,no value,53.4807593,-2.2426305,1.0
2504,110545,Y needs X to be Ved,need,the,card,no value,changed,52.50729475980207,-1.8273507603658958,1.0
2505,110878,Y needs X Ving,needs,the,right,coaching,no value,53.4807593,-2.2426305,1.0
2506,111094,Y needs X to be Ved,want,the,uk,no value,represented,51.204629,-2.181078,1.0
2507,111094,Y needs X to be Ved,want,the,uk,no value,represented,51.34919960000001,-1.9927105,1.0
2508,111132,Y needs X Ving,wanted,the,hallway,doing,no value,52.282315999999994,-1.584927,1.0
2509,111172,Y needs X Ving,need,the,length,looking,no value,52.193636,-2.221575,1.0
2510,111248,Y needs X to be Ved,need,the,law,no value,strengthened,54.595868626946924,-5.928412535622676,1.0
2511,111259,Y needs X to be Ved,want,the,truth,no value,aired,53.58213915974265,-1.783673069405968,1.0
2512,111317,Y needs X Ving,want,the,fat,cheating,no value,53.34980529999999,-6.260309700000001,1.0
2513,111348,Y needs X Ving,need,the,rubbish,reporting,no value,51.4658813,-0.1413263,1.0
2514,111445,Y needs X Ving,needs,the,total,backing,no value,51.376165,-0.098234,1.0
2515,111445,Y needs X Ving,needs,the,total,backing,no value,51.5073509,-0.12775830000000002,1.0
2516,111478,Y needs X to be Ved,want,the,rules,no value,followed,53.4807593,-2.2426305,1.0
2517,111529,Y needs X to be Ved,want,the,union,no value,broken,55.77511612899549,-4.32584103976342,1.0
2518,111632,Y needs X to be Ved,want,the,nhs,no value,flogged,52.9451889,-0.1601246,1.0
2519,111647,Y needs X Ved,want,the,game,no value,called,53.76996616212508,-1.164863072811438,1.0
2520,111649,Y needs X Ved,want,the,player,no value,included,52.14042867711474,-0.506363087046863,1.0
2521,111758,Y needs X Ving,need,the,whip,taking,no value,52.205337,0.12181700000000001,1.0
2522,111884,Y needs X Ving,need,the,family,sharing,no value,51.5742447,0.4856781,1.0
2523,111934,Y needs X Ved,wants,the,backstop,no value,abolished,53.34980529999999,-6.260309700000001,1.0
2524,111963,Y needs X Ved,wanted,the,headset,no value,upgraded,51.759766,-0.5678569,1.0
2525,112134,Y needs X to be Ved,want,the,manager,no value,sacked,53.4696968,-1.3259683,1.0
2526,112161,Y needs X to be Ved,need,the,nhs,no value,saved,53.4807593,-2.2426305,1.0
2527,112163,Y needs X Ved,want,the,name,no value,signed,51.22734368436564,-0.329076093630484,1.0
2528,112176,Y needs X Ving,want,the,nurse,doing,no value,51.5073509,-0.12775830000000002,2.0
2529,112195,Y needs X Ving,deserve,the,playoffs,playing,no value,51.49700116578065,-3.179799570901813,1.0
2530,112223,Y needs X Ving,want,the,team,playing,no value,55.953252,-3.1882669999999997,1.0
2531,112275,Y needs X Ving,want,the,fairy-tale,ending,no value,53.763201,-2.70309,1.0
2532,112293,Y needs X to be Ved,want,the,payment,no value,taken,53.27066800000001,-9.0567905,1.0
2533,112386,Y needs X to be Ved,need,the,dates,no value,released,53.40837140000001,-2.9915726,1.0
2534,112408,Y needs X Ving,needs,the,smile,taking,no value,53.4807593,-2.2426305,1.0
2535,112504,Y needs X to be Ved,wanted,the,points,no value,added,51.5946799,-3.784097,1.0
2536,112564,Y needs X Ved,want,the,money,no value,spent,55.864237,-4.251806,1.0
2537,112577,Y needs X Ving,needs,the,cream,adding,no value,53.76581666702312,-0.333942078920855,1.0
2538,112588,Y needs X Ving,want,the,delivery,sending,no value,53.871097999999996,-2.3930830000000003,1.0
2539,112613,Y needs X Ving,want,the,nurse,doing,no value,51.5073509,-0.12775830000000002,2.0
2540,112615,Y needs X Ving,want,the,tickets,refunding,no value,53.615428,-1.352693,1.0
2541,112615,Y needs X Ving,want,the,tickets,refunding,no value,53.99211999999999,-1.5418120000000002,1.0
2542,112676,Y needs X Ved,want,the,money,no value,spent,52.44722566752533,-1.7874950757883938,1.0
2543,112712,Y needs X to be Ved,deserve,the,dignity,no value,addressed,52.52605616450897,-2.203868072308913,1.0
2544,112736,Y needs X Ved,want,the,colonel,no value,covered,51.5073509,-0.12775830000000002,1.0
2545,112796,Y needs X Ving,wanted,the,gap,filling,no value,53.63700770000001,-1.8265691000000002,1.0
2546,112811,Y needs X to be Ved,deserves,the,same,no value,done,50.3754565,-4.1426565,1.0
2547,113039,Y needs X Ving,wanted,the,gap,filling,no value,53.63700770000001,-1.8265691000000002,1.0
2548,113256,Y needs X to be Ved,need,the,blipper,no value,adjusted,50.71505,-1.987248,1.0
2549,113271,Y needs X Ved,want,the,job,no value,done,51.5073509,-0.12775830000000002,1.0
2550,113306,Y needs X Ving,need,the,tension,releasing,no value,53.5768647,-2.4282192000000005,1.0
2551,113306,Y needs X Ving,need,the,tension,releasing,no value,53.653511,-2.632596,1.0
2552,113415,Y needs X Ving,need,the,tension,releasing,no value,53.5768647,-2.4282192000000005,1.0
2553,113415,Y needs X Ving,need,the,tension,releasing,no value,53.653511,-2.632596,1.0
2554,113418,Y needs X Ving,deserve,the,world,including,no value,51.50378618328007,-0.18918959310973202,1.0
2555,113623,Y needs X to be Ved,want,the,demigod,no value,tested,51.857997,0.965274,1.0
2556,113635,Y needs X Ving,needs,the,chandos,recording,no value,51.068785,-1.794472,1.0
2557,113636,Y needs X Ving,deserve,the,jackpot,booking,no value,51.316774,-0.5600349,1.0
2558,113679,Y needs X to be Ved,deserve,the,right,no value,called,53.40837140000001,-2.9915726,1.0
2559,113764,Y needs X Ved,want,the,work,no value,done,51.544821184222144,0.024996405492847,1.0
2560,113822,Y needs X Ved,want,the,work,no value,done,51.544821184222144,0.024996405492847,1.0
2561,113928,Y needs X Ving,needs,the,arsenal,knocking,no value,52.707302899999995,-2.7553267999999997,1.0
2562,114108,Y needs X Ved,want,the,rules,no value,stated,53.34980529999999,-6.260309700000001,1.0
2563,114248,Y needs X to be Ved,want,the,vale,no value,filled,51.580559,-0.341995,2.0
2564,114289,Y needs X to be Ved,deserves,the,whip,no value,taken,51.5073509,-0.12775830000000002,1.0
2565,114346,Y needs X Ved,want,the,monarchy,no value,abolished,51.5073509,-0.12775830000000002,1.0
2566,114441,Y needs X to be Ved,deserve,the,right,no value,loved,51.76826368316689,0.10673740616132699,1.0
2567,114445,Y needs X Ving,wanted,the,voice,recording,no value,54.597285,-5.93012,1.0
2568,114507,Y needs X Ving,want,the,basics,doing,no value,51.4542645,-0.9781303,1.0
2569,114580,Y needs X to be Ved,want,the,game,no value,closed,50.8197675,-1.0879769,1.0
2570,114606,Y needs X Ved,need,the,impossible,no value,done,51.493015,-0.167214,1.0
2571,114780,Y needs X Ved,want,the,work,no value,done,51.850230681873725,-0.022180592382344,1.0
2572,114823,Y needs X Ving,need,the,full,backing,no value,55.9070198,-3.5517167,1.0
2573,114951,Y needs X Ved,need,the,job,no value,done,53.147194999999996,-1.198674,1.0
2574,115006,Y needs X Ved,need,the,roads,no value,sorted,55.859915630269526,-4.031101041232069,1.0
2575,115019,Y needs X to be Ved,want,the,ceremony,no value,respected,50.8197675,-1.0879769,1.0
2576,115033,Y needs X to be Ved,deserve,the,“right,no value,forgotten,51.5073509,-0.12775830000000002,1.0
2577,115159,Y needs X Ved,want,the,stadium,no value,packed,53.8007554,-1.5490774,1.0
2578,115181,Y needs X Ving,want,the,favour,returning,no value,53.558301161754294,-1.4727810717877632,1.0
2579,115346,Y needs X to be Ved,needs,the,answers,no value,represented,51.5073509,-0.12775830000000002,1.0
2580,115378,Y needs X Ving,need,the,husbands,talking,no value,53.40837140000001,-2.9915726,1.0
2581,115439,Y needs X Ved,wanted,the,fight,no value,stopped,55.953252,-3.1882669999999997,1.0
2582,115439,Y needs X Ved,wanted,the,fight,no value,stopped,55.9693996,-2.9626269,1.0
2583,115532,Y needs X Ving,need,the,book,ending,no value,52.62626317016146,-1.130669579608375,1.0
2584,115608,Y needs X to be Ved,want,the,phone,no value,answered,52.95478320000001,-1.1581086,1.0
